item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Star Guardian's Charm,0,0,0,0,0,0,0,1,48,1,0.29,../../../assets/TFT_set_data/set3/items/48.png,8.0
Hand Of Justice,0,0,0,0,0,0,1,0,49,1,0.29,../../../assets/TFT_set_data/set3/items/49.png,7.0
Bramble Vest,5,3,3,3,2,1,2,1,55,20,5.76,../../../assets/TFT_set_data/set3/items/55.png,3.5
Sword Breaker,0,0,2,2,0,1,0,0,56,5,1.44,../../../assets/TFT_set_data/set3/items/56.png,4.0
Red Buff,0,0,0,0,0,1,1,0,57,2,0.58,../../../assets/TFT_set_data/set3/items/57.png,6.5
Rebel Medal,0,2,1,0,0,0,0,0,58,3,0.86,../../../assets/TFT_set_data/set3/items/58.png,2.33
Shroud of Stillness,3,1,1,1,1,0,1,1,59,9,2.59,../../../assets/TFT_set_data/set3/items/59.png,3.56
Dragon's Claw,5,0,1,1,0,0,1,2,66,10,2.88,../../../assets/TFT_set_data/set3/items/66.png,3.5
Zephyr,3,3,6,1,6,6,3,3,67,31,8.93,../../../assets/TFT_set_data/set3/items/67.png,4.58
Celestial Orb,3,2,5,2,4,5,1,3,68,25,7.2,../../../assets/TFT_set_data/set3/items/68.png,4.44
Quicksilver,0,1,0,0,0,0,0,1,69,2,0.58,../../../assets/TFT_set_data/set3/items/69.png,5.0
Warmog's Armor,0,0,0,0,0,0,1,4,77,5,1.44,../../../assets/TFT_set_data/set3/items/77.png,7.8
Protector's Chestguard,0,0,0,0,0,1,0,1,78,2,0.58,../../../assets/TFT_set_data/set3/items/78.png,7.0
Trap Claw,1,0,0,1,2,2,0,0,79,6,1.73,../../../assets/TFT_set_data/set3/items/79.png,4.5
Force of Nature,0,1,1,0,0,0,0,1,88,3,0.86,../../../assets/TFT_set_data/set3/items/88.png,4.33
Dark Star's Heart,0,0,0,0,0,0,0,0,89,0,0.0,../../../assets/TFT_set_data/set3/items/89.png,0.0
Thief's Gloves,1,1,0,1,0,2,2,0,99,7,2.02,../../../assets/TFT_set_data/set3/items/99.png,4.71
