item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Zz'Rot Portal,0,1,0,0,0,0,0,0,27,1,0.19,../../../assets/TFT_set_data/set3/items/27.png,2.0
Infiltrator's Talons,0,0,0,0,1,0,0,0,28,1,0.19,../../../assets/TFT_set_data/set3/items/28.png,5.0
Last Whisper,0,0,0,0,0,0,1,0,29,1,0.19,../../../assets/TFT_set_data/set3/items/29.png,7.0
Rabadon's Deathcap,4,6,7,4,6,6,7,6,33,46,8.88,../../../assets/TFT_set_data/set3/items/33.png,4.7
Luden's Echo,10,6,5,1,5,2,1,3,34,33,6.37,../../../assets/TFT_set_data/set3/items/34.png,3.3
Locket of the Iron Solari,0,0,0,1,0,0,0,0,35,1,0.19,../../../assets/TFT_set_data/set3/items/35.png,4.0
Ionic Spark,0,0,0,0,0,0,0,0,36,0,0.0,../../../assets/TFT_set_data/set3/items/36.png,0.0
Morellonomicon,0,0,1,0,2,0,0,0,37,3,0.58,../../../assets/TFT_set_data/set3/items/37.png,4.33
Demolitionist's Charge,0,0,0,0,0,0,0,0,38,0,0.0,../../../assets/TFT_set_data/set3/items/38.png,0.0
Jeweled Gauntlet,8,4,6,1,5,2,1,1,39,28,5.41,../../../assets/TFT_set_data/set3/items/39.png,3.21
Seraph's Embrace,59,52,40,27,38,25,40,30,44,311,60.04,../../../assets/TFT_set_data/set3/items/44.png,4.02
Frozen Heart,0,0,0,0,0,1,0,0,45,1,0.19,../../../assets/TFT_set_data/set3/items/45.png,6.0
Chalice of Favor,2,0,3,0,3,0,1,0,46,9,1.74,../../../assets/TFT_set_data/set3/items/46.png,3.67
Redemption,0,1,0,0,1,0,0,0,47,2,0.39,../../../assets/TFT_set_data/set3/items/47.png,3.5
Star Guardian's Charm,0,0,0,0,1,0,0,1,48,2,0.39,../../../assets/TFT_set_data/set3/items/48.png,6.5
Hand Of Justice,1,0,0,0,0,0,1,0,49,2,0.39,../../../assets/TFT_set_data/set3/items/49.png,4.0
Bramble Vest,0,1,0,0,0,0,0,0,55,1,0.19,../../../assets/TFT_set_data/set3/items/55.png,2.0
Sword Breaker,0,0,0,0,0,0,0,0,56,0,0.0,../../../assets/TFT_set_data/set3/items/56.png,0.0
Red Buff,0,0,0,0,0,0,0,0,57,0,0.0,../../../assets/TFT_set_data/set3/items/57.png,0.0
Rebel Medal,0,0,0,0,0,0,0,0,58,0,0.0,../../../assets/TFT_set_data/set3/items/58.png,0.0
Shroud of Stillness,0,0,0,0,0,0,0,0,59,0,0.0,../../../assets/TFT_set_data/set3/items/59.png,0.0
Dragon's Claw,0,0,1,1,0,0,0,0,66,2,0.39,../../../assets/TFT_set_data/set3/items/66.png,3.5
Zephyr,0,0,1,2,1,0,0,0,67,4,0.77,../../../assets/TFT_set_data/set3/items/67.png,4.0
Celestial Orb,0,0,0,0,0,0,0,0,68,0,0.0,../../../assets/TFT_set_data/set3/items/68.png,0.0
Quicksilver,1,3,0,1,0,0,2,1,69,8,1.54,../../../assets/TFT_set_data/set3/items/69.png,4.12
Warmog's Armor,0,0,0,0,0,0,0,0,77,0,0.0,../../../assets/TFT_set_data/set3/items/77.png,0.0
Protector's Chestguard,0,0,0,0,0,0,0,0,78,0,0.0,../../../assets/TFT_set_data/set3/items/78.png,0.0
Trap Claw,0,0,2,1,3,2,1,1,79,10,1.93,../../../assets/TFT_set_data/set3/items/79.png,5.2
Force of Nature,1,0,1,0,1,0,0,0,88,3,0.58,../../../assets/TFT_set_data/set3/items/88.png,3.0
Dark Star's Heart,0,0,0,0,0,0,0,0,89,0,0.0,../../../assets/TFT_set_data/set3/items/89.png,0.0
Thief's Gloves,0,0,0,0,0,0,0,0,99,0,0.0,../../../assets/TFT_set_data/set3/items/99.png,0.0
