item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Seraph's Embrace,0,1,0,0,0,0,0,0,44,1,0.06,../../../assets/TFT_set_data/set3/items/44.png,2.0
Frozen Heart,0,0,0,0,0,1,0,0,45,1,0.06,../../../assets/TFT_set_data/set3/items/45.png,6.0
Chalice of Favor,0,0,0,0,1,1,0,0,46,2,0.12,../../../assets/TFT_set_data/set3/items/46.png,5.5
Redemption,0,0,0,0,1,1,1,0,47,3,0.18,../../../assets/TFT_set_data/set3/items/47.png,6.0
Star Guardian's Charm,0,0,0,0,0,0,0,0,48,0,0.0,../../../assets/TFT_set_data/set3/items/48.png,0.0
Hand Of Justice,0,3,3,1,3,1,2,2,49,15,0.91,../../../assets/TFT_set_data/set3/items/49.png,4.67
Bramble Vest,0,0,0,0,2,0,1,0,55,3,0.18,../../../assets/TFT_set_data/set3/items/55.png,5.67
Sword Breaker,2,4,1,3,5,1,2,1,56,19,1.15,../../../assets/TFT_set_data/set3/items/56.png,4.11
Red Buff,39,42,31,37,34,32,28,22,57,265,16.04,../../../assets/TFT_set_data/set3/items/57.png,4.14
Rebel Medal,0,0,0,0,0,0,0,0,58,0,0.0,../../../assets/TFT_set_data/set3/items/58.png,0.0
Shroud of Stillness,0,1,0,0,0,0,0,0,59,1,0.06,../../../assets/TFT_set_data/set3/items/59.png,2.0
Dragon's Claw,0,1,0,1,0,0,0,3,66,5,0.3,../../../assets/TFT_set_data/set3/items/66.png,6.0
Zephyr,0,4,1,0,0,0,0,0,67,5,0.3,../../../assets/TFT_set_data/set3/items/67.png,2.2
Celestial Orb,0,0,0,0,0,0,0,0,68,0,0.0,../../../assets/TFT_set_data/set3/items/68.png,0.0
Quicksilver,11,6,9,14,9,9,10,12,69,80,4.84,../../../assets/TFT_set_data/set3/items/69.png,4.64
Warmog's Armor,0,0,0,0,1,0,0,0,77,1,0.06,../../../assets/TFT_set_data/set3/items/77.png,5.0
Protector's Chestguard,0,0,0,0,0,0,0,0,78,0,0.0,../../../assets/TFT_set_data/set3/items/78.png,0.0
Trap Claw,18,22,16,15,16,13,14,7,79,121,7.32,../../../assets/TFT_set_data/set3/items/79.png,3.98
Force of Nature,0,0,0,0,0,0,0,0,88,0,0.0,../../../assets/TFT_set_data/set3/items/88.png,0.0
Dark Star's Heart,0,0,0,0,0,0,0,0,89,0,0.0,../../../assets/TFT_set_data/set3/items/89.png,0.0
Thief's Gloves,3,1,0,2,4,2,1,0,99,13,0.79,../../../assets/TFT_set_data/set3/items/99.png,4.0
