item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Seraph's Embrace,0,0,1,2,0,1,1,0,44,5,0.24,../../../../assets/TFT_set_data/set3/items/44.png,4.8
Frozen Heart,2,0,1,1,1,1,1,0,45,7,0.34,../../../../assets/TFT_set_data/set3/items/45.png,3.86
Chalice of Favor,1,0,0,0,0,0,0,0,46,1,0.05,../../../../assets/TFT_set_data/set3/items/46.png,1.0
Redemption,1,0,0,0,0,1,1,0,47,3,0.15,../../../../assets/TFT_set_data/set3/items/47.png,4.67
Star Guardian's Charm,0,1,1,0,0,0,0,0,48,2,0.1,../../../../assets/TFT_set_data/set3/items/48.png,2.5
Hand Of Justice,12,14,17,14,15,16,14,17,49,119,5.79,../../../../assets/TFT_set_data/set3/items/49.png,4.64
Bramble Vest,0,0,0,0,0,0,0,0,55,0,0.0,../../../../assets/TFT_set_data/set3/items/55.png,0.0
Sword Breaker,0,1,2,3,0,0,0,1,56,7,0.34,../../../../assets/TFT_set_data/set3/items/56.png,4.0
Red Buff,2,0,1,2,2,0,3,4,57,14,0.68,../../../../assets/TFT_set_data/set3/items/57.png,5.43
Rebel Medal,0,0,3,2,1,3,1,1,58,11,0.54,../../../../assets/TFT_set_data/set3/items/58.png,5.0
Shroud of Stillness,0,0,1,0,0,2,0,0,59,3,0.15,../../../../assets/TFT_set_data/set3/items/59.png,5.0
Dragon's Claw,0,2,0,0,0,4,0,1,66,7,0.34,../../../../assets/TFT_set_data/set3/items/66.png,5.14
Zephyr,1,3,1,0,2,2,0,1,67,10,0.49,../../../../assets/TFT_set_data/set3/items/67.png,4.0
Celestial Orb,0,0,2,0,0,0,0,0,68,2,0.1,../../../../assets/TFT_set_data/set3/items/68.png,3.0
Quicksilver,8,23,25,18,22,22,15,22,69,155,7.54,../../../../assets/TFT_set_data/set3/items/69.png,4.67
Warmog's Armor,1,0,0,0,0,0,0,0,77,1,0.05,../../../../assets/TFT_set_data/set3/items/77.png,1.0
Protector's Chestguard,0,0,0,0,0,0,0,0,78,0,0.0,../../../../assets/TFT_set_data/set3/items/78.png,0.0
Trap Claw,9,10,21,16,9,11,8,7,79,91,4.43,../../../../assets/TFT_set_data/set3/items/79.png,4.16
Force of Nature,0,0,0,0,0,0,0,0,88,0,0.0,../../../../assets/TFT_set_data/set3/items/88.png,0.0
Dark Star's Heart,0,0,1,1,1,0,0,0,89,3,0.15,../../../../assets/TFT_set_data/set3/items/89.png,4.0
Thief's Gloves,3,0,5,4,2,4,2,2,99,22,1.07,../../../../assets/TFT_set_data/set3/items/99.png,4.45
