item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Locket of the Iron Solari,0,0,1,0,0,0,0,0,35,1,0.61,../../../assets/TFT_set_data/set3/items/35.png,3.0
Ionic Spark,0,1,0,1,0,0,1,0,36,3,1.84,../../../assets/TFT_set_data/set3/items/36.png,4.33
Morellonomicon,4,0,2,1,0,1,0,0,37,8,4.91,../../../assets/TFT_set_data/set3/items/37.png,2.5
Demolitionist's Charge,0,0,0,0,0,0,0,1,38,1,0.61,../../../assets/TFT_set_data/set3/items/38.png,8.0
Jeweled Gauntlet,0,0,2,3,0,0,0,0,39,5,3.07,../../../assets/TFT_set_data/set3/items/39.png,3.6
Seraph's Embrace,2,2,1,2,0,2,1,1,44,11,6.75,../../../assets/TFT_set_data/set3/items/44.png,4.0
Frozen Heart,0,1,0,0,0,0,0,0,45,1,0.61,../../../assets/TFT_set_data/set3/items/45.png,2.0
Chalice of Favor,0,0,1,0,0,0,1,0,46,2,1.23,../../../assets/TFT_set_data/set3/items/46.png,5.0
Redemption,7,3,2,0,3,0,2,2,47,19,11.66,../../../assets/TFT_set_data/set3/items/47.png,3.37
Star Guardian's Charm,2,1,0,0,0,0,0,0,48,3,1.84,../../../assets/TFT_set_data/set3/items/48.png,1.33
Hand Of Justice,0,0,0,0,0,0,0,0,49,0,0.0,../../../assets/TFT_set_data/set3/items/49.png,0.0
Bramble Vest,0,0,0,0,0,0,0,0,55,0,0.0,../../../assets/TFT_set_data/set3/items/55.png,0.0
Sword Breaker,0,0,0,0,0,0,0,0,56,0,0.0,../../../assets/TFT_set_data/set3/items/56.png,0.0
Red Buff,0,0,0,0,0,0,0,0,57,0,0.0,../../../assets/TFT_set_data/set3/items/57.png,0.0
Rebel Medal,0,0,0,0,0,0,0,0,58,0,0.0,../../../assets/TFT_set_data/set3/items/58.png,0.0
Shroud of Stillness,1,1,0,0,2,0,1,0,59,5,3.07,../../../assets/TFT_set_data/set3/items/59.png,4.0
Dragon's Claw,0,0,0,0,0,0,0,0,66,0,0.0,../../../assets/TFT_set_data/set3/items/66.png,0.0
Zephyr,4,4,4,2,1,0,0,0,67,15,9.2,../../../assets/TFT_set_data/set3/items/67.png,2.47
Celestial Orb,0,1,0,0,0,0,0,0,68,1,0.61,../../../assets/TFT_set_data/set3/items/68.png,2.0
Quicksilver,1,0,1,0,0,0,0,0,69,2,1.23,../../../assets/TFT_set_data/set3/items/69.png,2.0
Warmog's Armor,0,0,0,0,0,0,0,0,77,0,0.0,../../../assets/TFT_set_data/set3/items/77.png,0.0
Protector's Chestguard,1,0,0,0,0,0,1,0,78,2,1.23,../../../assets/TFT_set_data/set3/items/78.png,4.0
Trap Claw,0,1,2,0,0,1,0,1,79,5,3.07,../../../assets/TFT_set_data/set3/items/79.png,4.4
Force of Nature,1,0,0,3,1,1,3,0,88,9,5.52,../../../assets/TFT_set_data/set3/items/88.png,5.0
Dark Star's Heart,0,0,0,0,0,0,0,0,89,0,0.0,../../../assets/TFT_set_data/set3/items/89.png,0.0
Thief's Gloves,0,0,0,0,1,0,0,0,99,1,0.61,../../../assets/TFT_set_data/set3/items/99.png,5.0
