item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Jeweled Gauntlet,11,9,6,3,5,3,3,1,39,41,3.06,../../../assets/TFT_set_data/set3/items/39.png,3.2
Seraph's Embrace,4,9,1,7,4,2,1,3,44,31,2.31,../../../assets/TFT_set_data/set3/items/44.png,3.74
Frozen Heart,7,3,4,5,6,5,6,2,45,38,2.83,../../../assets/TFT_set_data/set3/items/45.png,4.29
Chalice of Favor,1,0,2,0,1,1,0,0,46,5,0.37,../../../assets/TFT_set_data/set3/items/46.png,3.6
Redemption,5,5,4,9,3,3,2,2,47,33,2.46,../../../assets/TFT_set_data/set3/items/47.png,3.82
Star Guardian's Charm,2,1,0,0,0,0,0,0,48,3,0.22,../../../assets/TFT_set_data/set3/items/48.png,1.33
Hand Of Justice,7,6,5,7,4,3,4,6,49,42,3.13,../../../assets/TFT_set_data/set3/items/49.png,4.19
Bramble Vest,3,2,4,5,4,2,1,1,55,22,1.64,../../../assets/TFT_set_data/set3/items/55.png,3.91
Sword Breaker,4,1,0,0,0,0,0,0,56,5,0.37,../../../assets/TFT_set_data/set3/items/56.png,1.2
Red Buff,2,2,1,0,0,2,0,1,57,8,0.6,../../../assets/TFT_set_data/set3/items/57.png,3.62
Rebel Medal,5,5,1,2,1,3,5,1,58,23,1.72,../../../assets/TFT_set_data/set3/items/58.png,4.0
Shroud of Stillness,3,2,0,3,1,1,2,0,59,12,0.89,../../../assets/TFT_set_data/set3/items/59.png,3.67
Dragon's Claw,4,3,3,4,4,3,0,4,66,25,1.86,../../../assets/TFT_set_data/set3/items/66.png,4.2
Zephyr,1,4,4,2,0,2,2,2,67,17,1.27,../../../assets/TFT_set_data/set3/items/67.png,4.18
Celestial Orb,1,0,1,0,0,0,0,1,68,3,0.22,../../../assets/TFT_set_data/set3/items/68.png,4.0
Quicksilver,8,11,6,7,9,4,3,5,69,53,3.95,../../../assets/TFT_set_data/set3/items/69.png,3.89
Warmog's Armor,4,3,1,2,2,3,1,0,77,16,1.19,../../../assets/TFT_set_data/set3/items/77.png,3.5
Protector's Chestguard,0,0,1,0,0,0,0,0,78,1,0.07,../../../assets/TFT_set_data/set3/items/78.png,3.0
Trap Claw,8,5,7,4,4,4,4,4,79,40,2.98,../../../assets/TFT_set_data/set3/items/79.png,3.98
Force of Nature,0,0,0,0,0,0,0,0,88,0,0.0,../../../assets/TFT_set_data/set3/items/88.png,0.0
Dark Star's Heart,1,1,1,0,0,0,2,0,89,5,0.37,../../../assets/TFT_set_data/set3/items/89.png,4.0
Thief's Gloves,1,0,4,1,0,3,2,1,99,12,0.89,../../../assets/TFT_set_data/set3/items/99.png,4.75
