item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Rapid Firecannon,0,1,1,0,1,0,1,0,22,4,1.51,../../../assets/TFT_set_data/set3/items/22.png,4.25
Guinsoo's Rageblade,1,0,2,2,0,0,2,0,23,7,2.64,../../../assets/TFT_set_data/set3/items/23.png,4.14
Statikk Shiv,2,1,1,1,0,0,1,0,24,6,2.26,../../../assets/TFT_set_data/set3/items/24.png,3.0
Titan's Resolve,1,0,0,0,0,0,0,0,25,1,0.38,../../../assets/TFT_set_data/set3/items/25.png,1.0
Runaan's Hurricane,3,0,2,1,1,2,0,3,26,12,4.53,../../../assets/TFT_set_data/set3/items/26.png,4.5
Zz'Rot Portal,1,0,0,1,0,0,0,0,27,2,0.75,../../../assets/TFT_set_data/set3/items/27.png,2.5
Infiltrator's Talons,2,1,2,5,2,0,0,0,28,12,4.53,../../../assets/TFT_set_data/set3/items/28.png,3.33
Last Whisper,0,1,1,2,0,1,0,0,29,5,1.89,../../../assets/TFT_set_data/set3/items/29.png,3.8
Rabadon's Deathcap,0,0,1,0,0,0,0,0,33,1,0.38,../../../assets/TFT_set_data/set3/items/33.png,3.0
Luden's Echo,3,0,1,1,0,0,0,0,34,5,1.89,../../../assets/TFT_set_data/set3/items/34.png,2.0
Locket of the Iron Solari,3,1,2,1,1,3,0,0,35,11,4.15,../../../assets/TFT_set_data/set3/items/35.png,3.45
Ionic Spark,0,0,1,0,0,1,0,0,36,2,0.75,../../../assets/TFT_set_data/set3/items/36.png,4.5
Morellonomicon,3,2,2,3,3,5,6,2,37,26,9.81,../../../assets/TFT_set_data/set3/items/37.png,4.92
Demolitionist's Charge,0,1,0,0,0,1,0,0,38,2,0.75,../../../assets/TFT_set_data/set3/items/38.png,4.0
Jeweled Gauntlet,1,2,2,1,1,1,0,1,39,9,3.4,../../../assets/TFT_set_data/set3/items/39.png,3.78
Seraph's Embrace,2,1,1,1,3,1,3,4,44,16,6.04,../../../assets/TFT_set_data/set3/items/44.png,5.31
Frozen Heart,0,0,0,0,0,0,1,0,45,1,0.38,../../../assets/TFT_set_data/set3/items/45.png,7.0
Chalice of Favor,3,0,1,0,0,0,0,0,46,4,1.51,../../../assets/TFT_set_data/set3/items/46.png,1.5
Redemption,0,0,0,0,0,0,0,1,47,1,0.38,../../../assets/TFT_set_data/set3/items/47.png,8.0
Star Guardian's Charm,1,0,0,2,2,2,0,1,48,8,3.02,../../../assets/TFT_set_data/set3/items/48.png,4.88
Hand Of Justice,2,0,1,2,0,1,0,0,49,6,2.26,../../../assets/TFT_set_data/set3/items/49.png,3.17
Bramble Vest,0,0,0,0,0,0,0,0,55,0,0.0,../../../assets/TFT_set_data/set3/items/55.png,0.0
Sword Breaker,1,0,0,1,0,1,0,1,56,4,1.51,../../../assets/TFT_set_data/set3/items/56.png,4.75
Red Buff,2,1,0,0,1,1,0,0,57,5,1.89,../../../assets/TFT_set_data/set3/items/57.png,3.0
Rebel Medal,0,0,0,0,0,0,0,1,58,1,0.38,../../../assets/TFT_set_data/set3/items/58.png,8.0
Shroud of Stillness,0,0,1,1,0,0,0,0,59,2,0.75,../../../assets/TFT_set_data/set3/items/59.png,3.5
Dragon's Claw,0,0,0,0,0,0,0,0,66,0,0.0,../../../assets/TFT_set_data/set3/items/66.png,0.0
Zephyr,2,0,1,0,1,1,2,1,67,8,3.02,../../../assets/TFT_set_data/set3/items/67.png,4.75
Celestial Orb,0,1,0,0,0,0,0,0,68,1,0.38,../../../assets/TFT_set_data/set3/items/68.png,2.0
Quicksilver,0,0,0,0,0,2,0,1,69,3,1.13,../../../assets/TFT_set_data/set3/items/69.png,6.67
Warmog's Armor,0,0,0,0,0,1,0,1,77,2,0.75,../../../assets/TFT_set_data/set3/items/77.png,7.0
Protector's Chestguard,0,0,0,1,0,0,0,0,78,1,0.38,../../../assets/TFT_set_data/set3/items/78.png,4.0
Trap Claw,1,1,1,2,2,2,1,0,79,10,3.77,../../../assets/TFT_set_data/set3/items/79.png,4.3
Force of Nature,1,0,0,1,0,0,0,0,88,2,0.75,../../../assets/TFT_set_data/set3/items/88.png,2.5
Dark Star's Heart,0,0,0,0,0,0,0,0,89,0,0.0,../../../assets/TFT_set_data/set3/items/89.png,0.0
Thief's Gloves,2,0,1,2,0,2,2,1,99,10,3.77,../../../assets/TFT_set_data/set3/items/99.png,4.7
