item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Redemption,6,4,5,4,2,3,3,2,47,29,9.54,../../../assets/TFT_set_data/set3/items/47.png,3.79
Star Guardian's Charm,0,0,0,0,0,0,0,0,48,0,0.0,../../../assets/TFT_set_data/set3/items/48.png,0.0
Hand Of Justice,3,0,0,1,1,0,1,1,49,7,2.3,../../../assets/TFT_set_data/set3/items/49.png,3.86
Bramble Vest,0,1,2,2,0,1,1,0,55,7,2.3,../../../assets/TFT_set_data/set3/items/55.png,4.14
Sword Breaker,1,0,0,1,1,1,0,0,56,4,1.32,../../../assets/TFT_set_data/set3/items/56.png,4.0
Red Buff,1,0,1,0,0,1,0,0,57,3,0.99,../../../assets/TFT_set_data/set3/items/57.png,3.33
Rebel Medal,0,0,1,0,0,0,0,0,58,1,0.33,../../../assets/TFT_set_data/set3/items/58.png,3.0
Shroud of Stillness,2,0,2,0,1,0,0,0,59,5,1.64,../../../assets/TFT_set_data/set3/items/59.png,2.6
Dragon's Claw,1,2,0,1,0,0,0,0,66,4,1.32,../../../assets/TFT_set_data/set3/items/66.png,2.25
Zephyr,7,2,3,4,5,3,1,1,67,26,8.55,../../../assets/TFT_set_data/set3/items/67.png,3.62
Celestial Orb,0,0,2,2,1,1,0,0,68,6,1.97,../../../assets/TFT_set_data/set3/items/68.png,4.17
Quicksilver,1,0,0,0,1,0,0,1,69,3,0.99,../../../assets/TFT_set_data/set3/items/69.png,4.67
Warmog's Armor,1,1,0,0,0,1,0,0,77,3,0.99,../../../assets/TFT_set_data/set3/items/77.png,3.0
Protector's Chestguard,1,2,1,0,5,0,1,0,78,10,3.29,../../../assets/TFT_set_data/set3/items/78.png,4.0
Trap Claw,0,1,0,1,1,1,0,0,79,4,1.32,../../../assets/TFT_set_data/set3/items/79.png,4.25
Force of Nature,1,0,0,0,1,2,2,0,88,6,1.97,../../../assets/TFT_set_data/set3/items/88.png,5.33
Dark Star's Heart,0,0,0,0,0,0,0,0,89,0,0.0,../../../assets/TFT_set_data/set3/items/89.png,0.0
Thief's Gloves,3,3,0,2,0,2,1,0,99,11,3.62,../../../assets/TFT_set_data/set3/items/99.png,3.27
