item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Jeweled Gauntlet,0,1,1,1,0,1,0,0,39,4,1.03,../../../../assets/TFT_set_data/set3/items/39.png,3.75
Seraph's Embrace,1,1,0,0,1,0,1,1,44,5,1.28,../../../../assets/TFT_set_data/set3/items/44.png,4.6
Frozen Heart,0,0,0,0,0,0,0,0,45,0,0.0,../../../../assets/TFT_set_data/set3/items/45.png,0.0
Chalice of Favor,1,0,0,0,0,0,0,0,46,1,0.26,../../../../assets/TFT_set_data/set3/items/46.png,1.0
Redemption,1,0,0,0,0,0,0,0,47,1,0.26,../../../../assets/TFT_set_data/set3/items/47.png,1.0
Star Guardian's Charm,0,0,1,1,0,0,0,0,48,2,0.51,../../../../assets/TFT_set_data/set3/items/48.png,3.5
Hand Of Justice,1,2,2,0,2,0,2,1,49,10,2.56,../../../../assets/TFT_set_data/set3/items/49.png,4.3
Bramble Vest,1,0,0,0,0,0,0,0,55,1,0.26,../../../../assets/TFT_set_data/set3/items/55.png,1.0
Sword Breaker,2,1,4,4,0,0,2,0,56,13,3.33,../../../../assets/TFT_set_data/set3/items/56.png,3.54
Red Buff,1,3,1,3,2,2,1,1,57,14,3.59,../../../../assets/TFT_set_data/set3/items/57.png,4.21
Rebel Medal,0,0,0,0,0,0,0,0,58,0,0.0,../../../../assets/TFT_set_data/set3/items/58.png,0.0
Shroud of Stillness,1,0,0,1,0,0,0,0,59,2,0.51,../../../../assets/TFT_set_data/set3/items/59.png,2.5
Dragon's Claw,0,0,0,0,0,1,0,0,66,1,0.26,../../../../assets/TFT_set_data/set3/items/66.png,6.0
Zephyr,2,4,1,3,3,3,4,3,67,23,5.9,../../../../assets/TFT_set_data/set3/items/67.png,4.78
Celestial Orb,0,0,0,0,0,0,0,0,68,0,0.0,../../../../assets/TFT_set_data/set3/items/68.png,0.0
Quicksilver,1,1,3,2,2,2,4,0,69,15,3.85,../../../../assets/TFT_set_data/set3/items/69.png,4.67
Warmog's Armor,0,0,0,0,0,1,1,0,77,2,0.51,../../../../assets/TFT_set_data/set3/items/77.png,6.5
Protector's Chestguard,1,0,0,0,0,0,0,0,78,1,0.26,../../../../assets/TFT_set_data/set3/items/78.png,1.0
Trap Claw,0,0,2,1,2,3,0,1,79,9,2.31,../../../../assets/TFT_set_data/set3/items/79.png,5.11
Force of Nature,0,2,1,1,1,0,0,0,88,5,1.28,../../../../assets/TFT_set_data/set3/items/88.png,3.2
Dark Star's Heart,3,0,2,1,4,1,2,1,89,14,3.59,../../../../assets/TFT_set_data/set3/items/89.png,4.36
Thief's Gloves,1,0,1,4,0,2,2,2,99,12,3.08,../../../../assets/TFT_set_data/set3/items/99.png,5.17
