item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Ionic Spark,1,2,3,0,1,0,0,0,36,7,0.68,../../../assets/TFT_set_data/set3/items/36.png,2.71
Morellonomicon,0,0,0,0,0,0,0,0,37,0,0.0,../../../assets/TFT_set_data/set3/items/37.png,0.0
Demolitionist's Charge,0,1,0,0,0,0,0,0,38,1,0.1,../../../assets/TFT_set_data/set3/items/38.png,2.0
Jeweled Gauntlet,1,0,0,0,0,0,0,0,39,1,0.1,../../../assets/TFT_set_data/set3/items/39.png,1.0
Seraph's Embrace,0,0,0,0,0,2,0,0,44,2,0.19,../../../assets/TFT_set_data/set3/items/44.png,6.0
Frozen Heart,6,1,2,2,4,4,0,3,45,22,2.14,../../../assets/TFT_set_data/set3/items/45.png,4.09
Chalice of Favor,0,0,2,0,0,0,0,0,46,2,0.19,../../../assets/TFT_set_data/set3/items/46.png,3.0
Redemption,0,0,0,1,1,0,0,1,47,3,0.29,../../../assets/TFT_set_data/set3/items/47.png,5.67
Star Guardian's Charm,0,0,0,0,0,0,0,0,48,0,0.0,../../../assets/TFT_set_data/set3/items/48.png,0.0
Hand Of Justice,4,1,3,0,0,1,0,0,49,9,0.88,../../../assets/TFT_set_data/set3/items/49.png,2.33
Bramble Vest,0,0,1,0,0,0,1,0,55,2,0.19,../../../assets/TFT_set_data/set3/items/55.png,5.0
Sword Breaker,0,1,2,1,1,0,1,0,56,6,0.58,../../../assets/TFT_set_data/set3/items/56.png,4.0
Red Buff,1,0,0,0,0,0,1,0,57,2,0.19,../../../assets/TFT_set_data/set3/items/57.png,4.0
Rebel Medal,1,0,1,0,0,0,0,0,58,2,0.19,../../../assets/TFT_set_data/set3/items/58.png,2.0
Shroud of Stillness,0,1,1,2,2,0,0,1,59,7,0.68,../../../assets/TFT_set_data/set3/items/59.png,4.43
Dragon's Claw,1,0,1,0,0,0,1,0,66,3,0.29,../../../assets/TFT_set_data/set3/items/66.png,3.67
Zephyr,1,0,3,3,3,1,1,0,67,12,1.17,../../../assets/TFT_set_data/set3/items/67.png,4.17
Celestial Orb,0,0,0,0,0,0,0,0,68,0,0.0,../../../assets/TFT_set_data/set3/items/68.png,0.0
Quicksilver,2,3,1,0,1,1,0,0,69,8,0.78,../../../assets/TFT_set_data/set3/items/69.png,2.75
Warmog's Armor,0,1,0,0,0,0,0,0,77,1,0.1,../../../assets/TFT_set_data/set3/items/77.png,2.0
Protector's Chestguard,0,0,0,0,0,0,0,0,78,0,0.0,../../../assets/TFT_set_data/set3/items/78.png,0.0
Trap Claw,3,3,2,1,1,1,1,3,79,15,1.46,../../../assets/TFT_set_data/set3/items/79.png,4.07
Force of Nature,0,0,0,0,0,1,0,1,88,2,0.19,../../../assets/TFT_set_data/set3/items/88.png,7.0
Dark Star's Heart,1,1,0,1,0,0,0,0,89,3,0.29,../../../assets/TFT_set_data/set3/items/89.png,2.33
Thief's Gloves,1,3,2,0,0,1,2,1,99,10,0.97,../../../assets/TFT_set_data/set3/items/99.png,4.1
