item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Rapid Firecannon,2,0,1,1,0,0,1,1,22,6,1.02,../../../assets/TFT_set_data/set3/items/22.png,4.0
Guinsoo's Rageblade,1,1,0,0,0,0,0,0,23,2,0.34,../../../assets/TFT_set_data/set3/items/23.png,1.5
Statikk Shiv,0,0,0,1,0,0,0,1,24,2,0.34,../../../assets/TFT_set_data/set3/items/24.png,6.0
Titan's Resolve,4,2,1,2,3,2,2,2,25,18,3.06,../../../assets/TFT_set_data/set3/items/25.png,4.22
Runaan's Hurricane,0,0,0,0,0,0,0,1,26,1,0.17,../../../assets/TFT_set_data/set3/items/26.png,8.0
Zz'Rot Portal,4,4,3,2,4,1,1,1,27,20,3.4,../../../assets/TFT_set_data/set3/items/27.png,3.5
Infiltrator's Talons,0,0,0,0,0,0,1,0,28,1,0.17,../../../assets/TFT_set_data/set3/items/28.png,7.0
Last Whisper,0,1,0,0,0,0,0,0,29,1,0.17,../../../assets/TFT_set_data/set3/items/29.png,2.0
Rabadon's Deathcap,1,0,4,1,1,2,2,1,33,12,2.04,../../../assets/TFT_set_data/set3/items/33.png,4.67
Luden's Echo,0,1,0,0,1,1,2,1,34,6,1.02,../../../assets/TFT_set_data/set3/items/34.png,5.83
Locket of the Iron Solari,2,5,4,6,2,1,1,1,35,22,3.74,../../../assets/TFT_set_data/set3/items/35.png,3.59
Ionic Spark,15,9,8,9,8,11,10,8,36,78,13.27,../../../assets/TFT_set_data/set3/items/36.png,4.27
Morellonomicon,0,2,4,3,1,3,3,2,37,18,3.06,../../../assets/TFT_set_data/set3/items/37.png,4.89
Demolitionist's Charge,5,5,3,5,4,6,4,2,38,34,5.78,../../../assets/TFT_set_data/set3/items/38.png,4.24
Jeweled Gauntlet,1,1,2,1,0,0,2,1,39,8,1.36,../../../assets/TFT_set_data/set3/items/39.png,4.38
Seraph's Embrace,2,0,1,2,1,0,0,1,44,7,1.19,../../../assets/TFT_set_data/set3/items/44.png,3.71
Frozen Heart,1,1,3,6,3,4,2,3,45,23,3.91,../../../assets/TFT_set_data/set3/items/45.png,4.91
Chalice of Favor,0,0,1,0,1,1,0,0,46,3,0.51,../../../assets/TFT_set_data/set3/items/46.png,4.67
Redemption,3,4,5,4,6,6,2,2,47,32,5.44,../../../assets/TFT_set_data/set3/items/47.png,4.31
Star Guardian's Charm,0,0,0,0,1,0,0,0,48,1,0.17,../../../assets/TFT_set_data/set3/items/48.png,5.0
Hand Of Justice,0,1,2,2,0,0,0,0,49,5,0.85,../../../assets/TFT_set_data/set3/items/49.png,3.2
Bramble Vest,3,5,3,2,3,4,4,4,55,28,4.76,../../../assets/TFT_set_data/set3/items/55.png,4.61
Sword Breaker,1,0,1,0,0,0,1,1,56,4,0.68,../../../assets/TFT_set_data/set3/items/56.png,4.75
Red Buff,0,1,1,0,0,0,0,1,57,3,0.51,../../../assets/TFT_set_data/set3/items/57.png,4.33
Rebel Medal,0,0,2,1,0,0,0,0,58,3,0.51,../../../assets/TFT_set_data/set3/items/58.png,3.33
Shroud of Stillness,4,3,4,2,2,3,3,1,59,22,3.74,../../../assets/TFT_set_data/set3/items/59.png,3.95
Dragon's Claw,3,2,3,3,1,4,1,2,66,19,3.23,../../../assets/TFT_set_data/set3/items/66.png,4.21
Zephyr,2,4,1,3,4,1,8,2,67,25,4.25,../../../assets/TFT_set_data/set3/items/67.png,4.92
Celestial Orb,2,2,0,2,1,2,1,0,68,10,1.7,../../../assets/TFT_set_data/set3/items/68.png,3.8
Quicksilver,0,0,1,1,2,0,1,0,69,5,0.85,../../../assets/TFT_set_data/set3/items/69.png,4.8
Warmog's Armor,1,0,3,1,3,1,3,1,77,13,2.21,../../../assets/TFT_set_data/set3/items/77.png,4.92
Protector's Chestguard,1,0,1,0,0,0,2,0,78,4,0.68,../../../assets/TFT_set_data/set3/items/78.png,4.5
Trap Claw,1,3,2,0,2,2,1,4,79,15,2.55,../../../assets/TFT_set_data/set3/items/79.png,4.93
Force of Nature,1,1,1,0,1,0,0,0,88,4,0.68,../../../assets/TFT_set_data/set3/items/88.png,2.75
Dark Star's Heart,1,0,0,1,0,0,0,0,89,2,0.34,../../../assets/TFT_set_data/set3/items/89.png,2.5
Thief's Gloves,2,5,4,3,1,1,1,7,99,24,4.08,../../../assets/TFT_set_data/set3/items/99.png,4.58
