item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Runaan's Hurricane,8,3,4,5,1,3,3,1,26,28,2.01,../../../../assets/TFT_set_data/set3/items/26.png,3.5
Zz'Rot Portal,0,0,2,0,1,0,0,0,27,3,0.22,../../../../assets/TFT_set_data/set3/items/27.png,3.67
Infiltrator's Talons,0,0,0,0,0,0,0,0,28,0,0.0,../../../../assets/TFT_set_data/set3/items/28.png,0.0
Last Whisper,6,3,0,2,2,2,0,0,29,15,1.08,../../../../assets/TFT_set_data/set3/items/29.png,2.8
Rabadon's Deathcap,6,9,8,9,2,6,5,5,33,50,3.59,../../../../assets/TFT_set_data/set3/items/33.png,4.1
Luden's Echo,11,11,6,14,12,7,4,4,34,69,4.96,../../../../assets/TFT_set_data/set3/items/34.png,3.9
Locket of the Iron Solari,0,1,3,1,1,0,1,0,35,7,0.5,../../../../assets/TFT_set_data/set3/items/35.png,3.86
Ionic Spark,1,1,0,0,0,0,2,0,36,4,0.29,../../../../assets/TFT_set_data/set3/items/36.png,4.25
Morellonomicon,14,11,9,5,6,3,3,6,37,57,4.09,../../../../assets/TFT_set_data/set3/items/37.png,3.51
Demolitionist's Charge,8,6,10,4,7,3,4,4,38,46,3.3,../../../../assets/TFT_set_data/set3/items/38.png,3.89
Jeweled Gauntlet,3,5,6,2,4,1,0,5,39,26,1.87,../../../../assets/TFT_set_data/set3/items/39.png,4.04
Seraph's Embrace,11,19,16,13,23,15,12,11,44,120,8.62,../../../../assets/TFT_set_data/set3/items/44.png,4.38
Frozen Heart,1,0,1,0,0,1,0,0,45,3,0.22,../../../../assets/TFT_set_data/set3/items/45.png,3.33
Chalice of Favor,2,2,1,2,4,2,1,1,46,15,1.08,../../../../assets/TFT_set_data/set3/items/46.png,4.27
Redemption,1,1,1,1,0,1,2,0,47,7,0.5,../../../../assets/TFT_set_data/set3/items/47.png,4.29
Star Guardian's Charm,0,0,3,2,2,0,1,0,48,8,0.57,../../../../assets/TFT_set_data/set3/items/48.png,4.25
Hand Of Justice,13,11,7,8,7,6,3,5,49,60,4.31,../../../../assets/TFT_set_data/set3/items/49.png,3.67
Bramble Vest,1,0,3,1,0,0,0,0,55,5,0.36,../../../../assets/TFT_set_data/set3/items/55.png,2.8
Sword Breaker,5,7,5,4,2,1,3,4,56,31,2.23,../../../../assets/TFT_set_data/set3/items/56.png,3.84
Red Buff,13,11,12,9,8,6,7,2,57,68,4.89,../../../../assets/TFT_set_data/set3/items/57.png,3.65
Rebel Medal,7,8,5,3,3,5,3,2,58,36,2.59,../../../../assets/TFT_set_data/set3/items/58.png,3.67
Shroud of Stillness,0,2,0,0,2,0,2,2,59,8,0.57,../../../../assets/TFT_set_data/set3/items/59.png,5.5
Dragon's Claw,1,4,1,2,1,1,4,0,66,14,1.01,../../../../assets/TFT_set_data/set3/items/66.png,4.21
Zephyr,7,7,2,3,3,4,2,0,67,28,2.01,../../../../assets/TFT_set_data/set3/items/67.png,3.29
Celestial Orb,1,1,1,0,0,2,0,0,68,5,0.36,../../../../assets/TFT_set_data/set3/items/68.png,3.6
Quicksilver,17,20,10,11,20,16,14,10,69,118,8.48,../../../../assets/TFT_set_data/set3/items/69.png,4.28
Warmog's Armor,1,1,1,0,0,1,0,0,77,4,0.29,../../../../assets/TFT_set_data/set3/items/77.png,3.0
Protector's Chestguard,1,2,0,0,0,1,0,0,78,4,0.29,../../../../assets/TFT_set_data/set3/items/78.png,2.75
Trap Claw,11,14,16,9,11,6,7,6,79,80,5.75,../../../../assets/TFT_set_data/set3/items/79.png,3.89
Force of Nature,0,1,0,0,0,0,1,0,88,2,0.14,../../../../assets/TFT_set_data/set3/items/88.png,4.5
Dark Star's Heart,1,2,1,0,1,0,0,0,89,5,0.36,../../../../assets/TFT_set_data/set3/items/89.png,2.6
Thief's Gloves,4,1,7,5,2,4,5,3,99,31,2.23,../../../../assets/TFT_set_data/set3/items/99.png,4.52
