item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Rapid Firecannon,0,0,0,3,0,0,1,0,22,4,1.67,../../../assets/TFT_set_data/set3/items/22.png,4.75
Guinsoo's Rageblade,1,0,1,2,0,0,1,2,23,7,2.93,../../../assets/TFT_set_data/set3/items/23.png,5.0
Statikk Shiv,0,2,1,0,3,0,2,0,24,8,3.35,../../../assets/TFT_set_data/set3/items/24.png,4.5
Titan's Resolve,0,0,0,0,0,0,0,0,25,0,0.0,../../../assets/TFT_set_data/set3/items/25.png,0.0
Runaan's Hurricane,1,1,1,1,2,1,0,1,26,8,3.35,../../../assets/TFT_set_data/set3/items/26.png,4.25
Zz'Rot Portal,0,0,0,0,0,0,0,0,27,0,0.0,../../../assets/TFT_set_data/set3/items/27.png,0.0
Infiltrator's Talons,0,0,1,0,0,0,0,0,28,1,0.42,../../../assets/TFT_set_data/set3/items/28.png,3.0
Last Whisper,0,3,1,0,1,1,1,0,29,7,2.93,../../../assets/TFT_set_data/set3/items/29.png,3.86
Rabadon's Deathcap,1,1,0,1,0,0,0,0,33,3,1.26,../../../assets/TFT_set_data/set3/items/33.png,2.33
Luden's Echo,0,1,0,1,0,1,0,0,34,3,1.26,../../../assets/TFT_set_data/set3/items/34.png,4.0
Locket of the Iron Solari,0,1,0,0,0,1,0,0,35,2,0.84,../../../assets/TFT_set_data/set3/items/35.png,4.0
Ionic Spark,0,0,0,0,0,0,0,0,36,0,0.0,../../../assets/TFT_set_data/set3/items/36.png,0.0
Morellonomicon,0,0,0,1,0,0,0,0,37,1,0.42,../../../assets/TFT_set_data/set3/items/37.png,4.0
Demolitionist's Charge,1,1,0,1,1,1,0,1,38,6,2.51,../../../assets/TFT_set_data/set3/items/38.png,4.33
Jeweled Gauntlet,0,0,0,0,1,1,0,0,39,2,0.84,../../../assets/TFT_set_data/set3/items/39.png,5.5
Seraph's Embrace,0,1,0,2,1,0,1,0,44,5,2.09,../../../assets/TFT_set_data/set3/items/44.png,4.4
Frozen Heart,0,0,0,0,0,0,0,0,45,0,0.0,../../../assets/TFT_set_data/set3/items/45.png,0.0
Chalice of Favor,1,0,0,1,0,0,0,0,46,2,0.84,../../../assets/TFT_set_data/set3/items/46.png,2.5
Redemption,1,0,0,0,0,0,0,0,47,1,0.42,../../../assets/TFT_set_data/set3/items/47.png,1.0
Star Guardian's Charm,0,0,0,0,0,0,0,0,48,0,0.0,../../../assets/TFT_set_data/set3/items/48.png,0.0
Hand Of Justice,3,0,0,0,0,0,0,0,49,3,1.26,../../../assets/TFT_set_data/set3/items/49.png,1.0
Bramble Vest,1,0,0,0,0,0,0,0,55,1,0.42,../../../assets/TFT_set_data/set3/items/55.png,1.0
Sword Breaker,3,3,1,2,2,2,0,0,56,13,5.44,../../../assets/TFT_set_data/set3/items/56.png,3.23
Red Buff,2,8,4,6,6,7,7,7,57,47,19.67,../../../assets/TFT_set_data/set3/items/57.png,4.91
Rebel Medal,1,0,0,0,1,0,0,0,58,2,0.84,../../../assets/TFT_set_data/set3/items/58.png,3.0
Shroud of Stillness,0,0,0,0,1,1,0,1,59,3,1.26,../../../assets/TFT_set_data/set3/items/59.png,6.33
Dragon's Claw,0,0,0,0,0,0,2,0,66,2,0.84,../../../assets/TFT_set_data/set3/items/66.png,7.0
Zephyr,3,0,4,4,2,5,4,3,67,25,10.46,../../../assets/TFT_set_data/set3/items/67.png,4.92
Celestial Orb,0,0,0,0,0,1,0,0,68,1,0.42,../../../assets/TFT_set_data/set3/items/68.png,6.0
Quicksilver,0,0,0,1,1,0,1,0,69,3,1.26,../../../assets/TFT_set_data/set3/items/69.png,5.33
Warmog's Armor,0,0,0,0,0,0,0,0,77,0,0.0,../../../assets/TFT_set_data/set3/items/77.png,0.0
Protector's Chestguard,0,0,0,0,0,0,0,0,78,0,0.0,../../../assets/TFT_set_data/set3/items/78.png,0.0
Trap Claw,0,1,1,0,1,1,0,0,79,4,1.67,../../../assets/TFT_set_data/set3/items/79.png,4.0
Force of Nature,1,0,1,0,2,0,0,0,88,4,1.67,../../../assets/TFT_set_data/set3/items/88.png,3.5
Dark Star's Heart,0,0,0,0,0,0,0,0,89,0,0.0,../../../assets/TFT_set_data/set3/items/89.png,0.0
Thief's Gloves,1,0,0,0,0,0,2,0,99,3,1.26,../../../assets/TFT_set_data/set3/items/99.png,5.0
