item_name,1,2,3,4,5,6,7,8,id,count,count_percent,image,average_placement
Demolitionist's Charge,0,0,0,0,0,0,0,0,38,0,0.0,../../../../assets/TFT_set_data/set3/items/38.png,0.0
Jeweled Gauntlet,0,0,0,0,0,0,0,0,39,0,0.0,../../../../assets/TFT_set_data/set3/items/39.png,0.0
Seraph's Embrace,0,0,0,0,0,0,0,0,44,0,0.0,../../../../assets/TFT_set_data/set3/items/44.png,0.0
Frozen Heart,0,0,0,0,0,0,0,0,45,0,0.0,../../../../assets/TFT_set_data/set3/items/45.png,0.0
Chalice of Favor,0,0,0,0,0,0,0,0,46,0,0.0,../../../../assets/TFT_set_data/set3/items/46.png,0.0
Redemption,0,0,0,0,0,0,0,0,47,0,0.0,../../../../assets/TFT_set_data/set3/items/47.png,0.0
Star Guardian's Charm,0,0,0,0,0,0,0,0,48,0,0.0,../../../../assets/TFT_set_data/set3/items/48.png,0.0
Hand Of Justice,0,2,0,0,0,0,2,0,49,4,0.64,../../../../assets/TFT_set_data/set3/items/49.png,4.5
Bramble Vest,0,0,0,0,0,0,0,0,55,0,0.0,../../../../assets/TFT_set_data/set3/items/55.png,0.0
Sword Breaker,3,1,0,0,0,0,0,0,56,4,0.64,../../../../assets/TFT_set_data/set3/items/56.png,1.25
Red Buff,0,0,0,1,0,0,1,0,57,2,0.32,../../../../assets/TFT_set_data/set3/items/57.png,5.5
Rebel Medal,0,0,0,0,0,0,0,0,58,0,0.0,../../../../assets/TFT_set_data/set3/items/58.png,0.0
Shroud of Stillness,0,0,0,1,0,0,0,1,59,2,0.32,../../../../assets/TFT_set_data/set3/items/59.png,6.0
Dragon's Claw,0,0,0,1,0,0,0,0,66,1,0.16,../../../../assets/TFT_set_data/set3/items/66.png,4.0
Zephyr,1,1,1,2,2,2,1,1,67,11,1.77,../../../../assets/TFT_set_data/set3/items/67.png,4.64
Celestial Orb,0,0,0,0,0,0,0,0,68,0,0.0,../../../../assets/TFT_set_data/set3/items/68.png,0.0
Quicksilver,14,16,8,16,14,6,10,15,69,99,15.89,../../../../assets/TFT_set_data/set3/items/69.png,4.34
Warmog's Armor,0,0,0,0,0,0,0,0,77,0,0.0,../../../../assets/TFT_set_data/set3/items/77.png,0.0
Protector's Chestguard,0,0,0,0,0,0,0,0,78,0,0.0,../../../../assets/TFT_set_data/set3/items/78.png,0.0
Trap Claw,3,3,1,2,3,0,2,1,79,15,2.41,../../../../assets/TFT_set_data/set3/items/79.png,3.8
Force of Nature,0,0,0,0,0,0,0,0,88,0,0.0,../../../../assets/TFT_set_data/set3/items/88.png,0.0
Dark Star's Heart,0,0,0,0,0,0,0,0,89,0,0.0,../../../../assets/TFT_set_data/set3/items/89.png,0.0
Thief's Gloves,0,0,0,0,0,0,0,0,99,0,0.0,../../../../assets/TFT_set_data/set3/items/99.png,0.0
